generated_at,protocol_id,protocol_name,chain,mode,gate_pass,baseline_min_solvency,baseline_final_solvency,baseline_final_providers,baseline_final_price,break_even_price,break_even_min_solvency,break_even_pass,scale_max_providers,scale_min_solvency_at_max,scale_min_solvency_at_stress,defense_threat_yield,defense_suggested_emission,defense_baseline_churn_rate,defense_optimized_churn_rate,defense_improved,sensitivity_1_parameter,sensitivity_1_delta,sensitivity_2_parameter,sensitivity_2_delta,sensitivity_3_parameter,sensitivity_3_delta,flag_count,flags_text
2026-02-16T14:08:13.138Z,akash_v1,Akash,cosmos,quick,true,0.0044,0.0768,553.88,0.068453,0,1.0036,true,600,0.0061,0.0055,0.5,10000,2.6586,1.043,true,Demand Strength,0.01,Dilution Sensitivity,0.01,Hardware CapEx,0,1,No immediate optimizer regressions detected in this run.
